Time_s,C3_Left_V,C3_Right_V,C4_Left_V,C4_Right_V
1.628,-2.7104104463098623e-06,-8.380380521209482e-08,-2.6136228759570065e-06,5.825480154487239e-07
1.632,-3.48362499546126e-06,4.8205221962335084e-08,-2.8175271292214955e-06,7.361022505891211e-07
1.636,-3.898641261444214e-06,4.099658518992564e-07,-3.009922054022381e-06,7.010642354158995e-07
1.64,-3.904363978630582e-06,1.0126980296787133e-06,-3.156388445301138e-06,5.414895048876452e-07
1.644,-3.560032118968853e-06,1.7614024724603093e-06,-3.1827368209874267e-06,4.0297928063036955e-07
1.648,-2.9815688857595184e-06,2.489053442928296e-06,-3.0155850811217012e-06,4.4502983734511717e-07
1.652,-2.277420982709195e-06,3.018017045205539e-06,-2.6178509974234885e-06,7.562686868267528e-07
1.656,-1.5095029138176754e-06,3.2181165891091543e-06,-2.0021156065419053e-06,1.298136355184046e-06
1.66,-6.98407276378488e-07,3.0373544626141536e-06,-1.226747685105909e-06,1.9066078684668353e-06
1.664,1.370563790573311e-07,2.4986460318208036e-06,-3.8616373520250293e-07,2.3519522692039326e-06
1.668,9.405175726852026e-07,1.6754704715101106e-06,4.0165010787028047e-07,2.4308662374210403e-06
1.672,1.6072719096276509e-06,6.629937153455628e-07,1.0097200036947596e-06,2.046211447807429e-06
1.676,2.0177833137417212e-06,-4.363332552696635e-07,1.3338927330806628e-06,1.2456613151503974e-06
1.68,2.1014959462356768e-06,-1.5152498930079254e-06,1.3429543771001569e-06,2.018253917651111e-07
1.684,1.8902824263727336e-06,-2.4593320864603828e-06,1.1200531547649122e-06,-8.501276606012855e-07
1.688,1.530154010919083e-06,-3.153533150296296e-06,8.651553889141216e-07,-1.6885907942602668e-06
1.692,1.231695351090283e-06,-3.5031120126255524e-06,8.320128334524463e-07,-2.1665334051797276e-06
1.696,1.1769902149341139e-06,-3.46082095043305e-06,1.211963074238941e-06,-2.238071698199008e-06
1.7,1.4264731889380028e-06,-3.0493921953504494e-06,2.018242398897062e-06,-1.9529997981631276e-06
1.704,1.869674384153441e-06,-2.3677683622228703e-06,3.0340524415320723e-06,-1.4320113994498486e-06
1.708,2.254619425297978e-06,-1.5734503333172854e-06,3.872487084644924e-06,-8.343414329231796e-07
1.712,2.293403877423447e-06,-8.444046882120394e-07,4.139198783379475e-06,-3.2807558309881267e-07
1.716,1.7977166451960042e-06,-3.2818445721613415e-07,3.6208306614641337e-06,-5.896945029128558e-08
1.72,7.825844507440011e-07,-9.645707472114746e-08,2.4013715770052682e-06,-1.162289419229282e-07
1.724,-5.205308962220621e-07,-1.233770704648176e-07,8.32242155790667e-07,-5.016668692025317e-07
1.728,-1.7508696064806375e-06,-2.9311388098661757e-07,-6.310997624982515e-07,-1.1121651473692778e-06
1.732,-2.571770687256354e-06,-4.3588448147154966e-07,-1.6437725382287372e-06,-1.7500504814158542e-06
1.736,-2.8155182465888762e-06,-3.8456125837211746e-07,-2.1187037659191783e-06,-2.1734483442231054e-06
1.74,-2.5496047710560547e-06,-3.650311600542348e-08,-2.2285766403247885e-06,-2.1803773510723637e-06
1.744,-2.027555653219099e-06,6.041062741652871e-07,-2.2645401542240473e-06,-1.691480241234907e-06
1.748,-1.5496550173541963e-06,1.4227405543386475e-06,-2.439221748663302e-06,-7.917270480321883e-07
1.752,-1.3085906590032972e-06,2.2353778045259276e-06,-2.7540888673912555e-06,2.954638600181735e-07
1.756,-1.299294099047707e-06,2.8563181634932976e-06,-3.006547634110846e-06,1.296154999848612e-06
1.76,-1.3401136188756647e-06,3.1632240474585054e-06,-2.9290226727696437e-06,1.996206669234299e-06
1.764,-1.1924072020014862e-06,3.132139952447162e-06,-2.3708371261454644e-06,2.320448027483162e-06
1.768,-7.064559761300069e-07,2.8266810066598208e-06,-1.4076191755274685e-06,2.3409170131423516e-06
1.772,8.272727272146455e-08,2.350301256680708e-06,-3.153709543296246e-07,2.2129675328452743e-06
1.776,9.653193662745393e-07,1.790590430150475e-06,5.750406625593613e-07,2.0796768848677062e-06
1.78,1.6630244320179002e-06,1.1847151986828184e-06,1.0508962574267289e-06,1.997830545273762e-06
1.784,1.9678636317870077e-06,5.258288416228902e-07,1.1132878420878927e-06,1.9285248111257257e-06
1.788,1.8390362191782808e-06,-1.9997737368820513e-07,9.452337023782675e-07,1.7884337661859241e-06
1.792,1.406496693174811e-06,-9.722057104015488e-07,7.807039810985083e-07,1.5195845759643962e-06
1.796,8.836143691353156e-07,-1.7199807106771283e-06,7.598919277829351e-07,1.1282038995116156e-06
1.8,4.5055093300409643e-07,-2.341829704559156e-06,8.647131265334171e-07,6.68295869253379e-07
1.804,1.7506972030115683e-07,-2.749415269656241e-06,9.6691904081818e-07,1.8757994636700244e-07
1.808,1.3558842730828309e-08,-2.9095138183344723e-06,9.487609729041625e-07,-3.2071532962165106e-07
1.812,-1.1880956404521066e-07,-2.8551723543596867e-06,8.086408508807447e-07,-9.142852106974467e-07
1.816,-2.6379369927845476e-07,-2.661146032308494e-06,6.756674921013994e-07,-1.641914423360647e-06
1.82,-3.8183569453932635e-07,-2.3988827890187323e-06,7.21683849186784e-07,-2.4668570362770654e-06
1.824,-3.873783621279688e-07,-2.1035346028996437e-06,1.0260954549490054e-06,-3.235607960893304e-06
1.828,-2.2925595278603115e-07,-1.7714570821830447e-06,1.485639408444183e-06,-3.724685596295111e-06
1.832,3.6970783516394795e-08,-1.3874354063317163e-06,1.8308268456246785e-06,-3.749539692917534e-06
1.836,2.4389444907075344e-07,-9.578096994745209e-07,1.7528636038303584e-06,-3.271162296138624e-06
1.84,1.9222854085342814e-07,-5.236907500611678e-07,1.075512531587339e-06,-2.433726782854617e-06
1.844,-2.264279250609663e-07,-1.4120472268708414e-07,-1.2444138440087834e-07,-1.4998126017930677e-06
1.848,-9.314751234889587e-07,1.6083443612980257e-07,-1.5158327040001124e-06,-7.136474301145043e-07
1.852,-1.6498466905855408e-06,4.1581450353172635e-07,-2.640074029343762e-06,-1.739490265348364e-07
1.856,-2.024039547091164e-06,7.138691701590335e-07,-3.105415380601173e-06,2.0282970483903445e-07
1.86,-1.785666351041515e-06,1.1530626800621764e-06,-2.7541243086616383e-06,6.064410892569671e-07
1.864,-9.069643562231014e-07,1.770888989435207e-06,-1.7261827226758485e-06,1.1909213132639006e-06
1.868,3.5591152857895274e-07,2.499017616152955e-06,-3.9343369462932023e-07,1.9571998239601127e-06
1.872,1.5564242010509514e-06,3.170851135945044e-06,7.980168796397883e-07,2.7338973462277592e-06
1.876,2.2492917143153605e-06,3.5871275233897575e-06,1.5022744114863242e-06,3.2736573341529506e-06
1.88,2.1897063042930107e-06,3.6087709014191863e-06,1.5915175044827096e-06,3.4033168823928697e-06
1.884,1.4416002317756615e-06,3.223167664069446e-06,1.1768412648798954e-06,3.1287351678865182e-06
1.888,3.4262637187223674e-07,2.542735157684096e-06,5.347871509232036e-07,2.6243145383293747e-06
1.892,-6.570452882984261e-07,1.7376677402235447e-06,-2.24235850527675e-08,2.1142194369407015e-06
1.896,-1.1990259156477618e-06,9.426687930760704e-07,-2.7362130667513053e-07,1.722971450675246e-06
1.9,-1.1651242980638482e-06,1.939723799157765e-07,-1.6352664628364136e-07,1.3931256251856183e-06
1.904,-7.045603598736588e-07,-5.641704405170669e-07,1.9348437479689486e-07,9.271553722338688e-07
1.908,-1.3477737896381733e-07,-1.406296222791534e-06,5.733917408137457e-07,1.3093738272178302e-07
1.912,2.257388100055453e-07,-2.3325279897206348e-06,7.410200795986285e-07,-1.0310830667166612e-06
1.916,2.0869717736711674e-07,-3.2168243589690797e-06,5.488743027860169e-07,-2.3692681177170627e-06
1.92,-1.4219509483321094e-07,-3.837854105690677e-06,-1.441317171057973e-09,-3.5393487446067665e-06
1.924,-6.20975089109039e-07,-3.9855664659821205e-06,-7.593021678839314e-07,-4.213037247883068e-06
1.928,-9.779681892042649e-07,-3.5871815115640343e-06,-1.481323729284384e-06,-4.247621901606264e-06
1.932,-1.0415644046100373e-06,-2.774432849064808e-06,-1.9225982002665094e-06,-3.7520747403495822e-06
1.936,-7.854637959386159e-07,-1.8467713300265913e-06,-1.9322087194545766e-06,-3.0126781254025945e-06
1.94,-3.1773572532353587e-07,-1.13767837840412e-06,-1.5128845037005479e-06,-2.3229311246515056e-06
1.944,1.902671884672296e-07,-8.485264902803858e-07,-8.188593600162145e-07,-1.8194431506276355e-06
1.948,5.898640928594522e-07,-9.409166381932384e-07,-9.122289810612228e-08,-1.422949664665846e-06
1.952,8.055396745008669e-07,-1.1493667350734772e-06,4.385643534007089e-07,-9.16025860340381e-07
1.956,8.419540977546571e-07,-1.1168756474158253e-06,6.447762152407441e-07,-1.0765474501344569e-07
1.96,7.531088702161172e-07,-5.830370968918548e-07,5.580959352201166e-07,1.0202672461003655e-06
1.964,5.998879783202635e-07,4.745197803196035e-07,3.468810848311329e-07,2.2734608038324374e-06
1.968,4.237085155391284e-07,1.8179681952640049e-06,2.3651576379268055e-07,3.3340159123804888e-06
1.972,2.3800336226156577e-07,3.0601761668953643e-06,3.965364407287657e-07,3.92445028595054e-06
1.976,3.967332113038323e-08,3.8445015609395365e-06,8.540282980173076e-07,3.946167020465414e-06
1.98,-1.7477493070822403e-07,4.000663516036998e-06,1.4727215004931944e-06,3.514358336898288e-06
1.984,-3.9931662770679706e-07,3.5990264217772935e-06,2.0091923870356688e-06,2.87641973466484e-06
1.988,-6.122130917156159e-07,2.8834854473025846e-06,2.225103712487389e-06,2.2683023485737174e-06
1.992,-7.749300947613438e-07,2.1310632882996913e-06,2.0021775926613927e-06,1.7983716135493755e-06
1.996,-8.354908290907583e-07,1.5202263819077764e-06,1.4022641499745306e-06,1.4260874783415022e-06
2.0,-7.404824709890986e-07,1.0774330052083536e-06,6.3980680473018e-07,1.036450833752769e-06
2.004,-4.6080084773358104e-07,7.183627818523325e-07,-2.1955798874165305e-08,5.530450714578731e-07
2.008,-1.8592125538876262e-08,3.404599444778392e-07,-3.9606130848036635e-07,5.343917438746979e-09
2.012,4.962937870795935e-07,-9.994738271624858e-08,-4.563723378765088e-07,-4.977575281267896e-07
2.016,9.35784309392192e-07,-5.730374102750555e-07,-3.404995155443627e-07,-8.678644890410645e-07
2.02,1.1382217542253672e-06,-1.0216918303995178e-06,-2.689595986040538e-07,-1.135757587191381e-06
2.024,9.952592543205156e-07,-1.4244390358552599e-06,-4.235619222830663e-07,-1.4696310027300248e-06
2.028,5.080178575888095e-07,-1.8221575178816707e-06,-8.53349670796543e-07,-2.0821294491916073e-06
2.032,-2.013105784603093e-07,-2.2838954989143126e-06,-1.4546009047488276e-06,-3.0731003867497307e-06
2.036,-9.323078523789546e-07,-2.8347721776163894e-06,-2.031789700818019e-06,-4.305137065228969e-06
2.04,-1.4845811819400937e-06,-3.396555626561812e-06,-2.399323142987641e-06,-5.401069194484091e-06
2.044,-1.7371277051905245e-06,-3.7922526411499224e-06,-2.4694829652383654e-06,-5.891128952273632e-06
2.048,-1.68306583926327e-06,-3.822982601467984e-06,-2.27462071196489e-06,-5.443122044121978e-06
2.052,-1.4045729401117878e-06,-3.3781724188656078e-06,-1.9178189919255233e-06,-4.0536366846868845e-06
2.056,-1.0099820555487415e-06,-2.5087873545100202e-06,-1.4907035672385762e-06,-2.081589971018823e-06
2.06,-5.705232517753688e-07,-1.4161207995754933e-06,-1.0132549163538186e-06,-9.34318922835856e-08
2.064,-9.883149476264642e-08,-3.584302026684764e-07,-4.361638844269577e-07,1.4054282238898773e-06
2.068,4.234161320997909e-07,4.72768088476463e-07,2.992847722828239e-07,2.2089912141811787e-06
2.072,9.914607387761355e-07,1.035006262961565e-06,1.1840398544949484e-06,2.4844430017759723e-06
2.076,1.5382788345776437e-06,1.4323805353847938e-06,2.0993003620131436e-06,2.6426940301966187e-06
2.08,1.9409580685090067e-06,1.8284742604297912e-06,2.8404792831981274e-06,3.0726917192566408e-06
2.084,2.0730134150892154e-06,2.330776977949309e-06,3.198719982088494e-06,3.893220718433641e-06
2.088,1.8747648510465941e-06,2.9176347168124117e-06,3.0588989854276056e-06,4.86650574349954e-06
2.092,1.3910193262603812e-06,3.451229399107208e-06,2.4553053755538754e-06,5.526532221307265e-06
2.096,7.533912781112054e-07,3.7604673173201515e-06,1.5582664198951313e-06,5.447375062645459e-06
2.1,1.1795372042340633e-07,3.7413478089498156e-06,6.040629629522862e-07,4.4987487170339984e-06
2.104,-4.061268830222431e-07,3.411886887213475e-06,-1.9508507156329694e-07,2.9423849374918567e-06
2.108,-7.917510909470184e-07,2.889152454051072e-06,-7.128051663406639e-07,1.3099902477954468e-06
2.112,-1.0751420530793052e-06,2.309516143522546e-06,-9.205569315216109e-07,1.328045946302195e-07
2.116,-1.294770386567623e-06,1.742990263523409e-06,-8.554764490702276e-07,-3.2816351761817713e-07
2.12,-1.4345765144584711e-06,1.1531690760167906e-06,-5.783554930186625e-07,-2.0720831163248099e-07
2.124,-1.4155609496207332e-06,4.3407561266301255e-07,-1.520179073808274e-07,5.566199732846337e-08
2.128,-1.14788349059069e-06,-5.037603689695877e-07,3.485166504552861e-07,-3.958245394905771e-08
2.132,-6.159163478135736e-07,-1.6503704313727937e-06,8.106869572278496e-07,-7.887973709006095e-07
2.136,5.755205028361081e-08,-2.8674301318037047e-06,1.0771697396299743e-06,-2.1392691969059734e-06
2.14,6.202164285678369e-07,-3.9340249143935005e-06,9.810964465531422e-07,-3.7347315411453927e-06
2.144,7.848537060084023e-07,-4.6405215134571e-06,4.17803058015334e-07,-5.107549378390632e-06
2.148,3.751112218270952e-07,-4.880091089553833e-06,-5.791885482133493e-07,-5.903735159492446e-06
2.152,-5.553045849888652e-07,-4.688172836668828e-06,-1.8063381946529502e-06,-6.018447391954022e-06
2.156,-1.694889575788617e-06,-4.2101354505529696e-06,-2.927432442740792e-06,-5.582937584787114e-06
2.16,-2.569833119649583e-06,-3.619018786607349e-06,-3.5770538877387336e-06,-4.835982952537217e-06
2.164,-2.736828993701028e-06,-3.026614547824335e-06,-3.4976014544290376e-06,-3.968877628305135e-06
2.168,-1.986517569303262e-06,-2.4375706120912228e-06,-2.648925610163348e-06,-3.0388596948869654e-06
2.172,-4.638790112894236e-07,-1.7664255603559782e-06,-1.2417122238752877e-06,-1.991530608317794e-06
2.176,1.363298984095595e-06,-9.046866579875581e-07,3.286009169650564e-07,-7.607925957631292e-07
2.18,2.880362316335281e-06,2.0008472653457106e-07,1.6197996323061985e-06,6.27716061759769e-07
2.184,3.5757424620313707e-06,1.4941820049232943e-06,2.3016939341622773e-06,2.021469214353312e-06
2.188,3.2553205110277445e-06,2.819911039604967e-06,2.272643591792938e-06,3.1990740626612152e-06
2.192,2.1178523934035274e-06,3.967308865296386e-06,1.6829191379605177e-06,3.981858974477736e-06
2.196,6.588438722654057e-07,4.7487372570691915e-06,8.605709886678122e-07,4.329048573430356e-06
2.2,-5.542063126100796e-07,5.060160212998412e-06,1.6881998522012573e-07,4.35697695008776e-06
2.204,-1.1283291098199775e-06,4.906422606262891e-06,-1.397515191599311e-07,4.271783614711764e-06
2.208,-9.944376511423437e-07,4.384173207347852e-06,-7.62509659371213e-09,4.253122223834683e-06
2.212,-3.9591829206077685e-07,3.6357885089460636e-06,4.3377986419619845e-07,4.353062692784303e-06
2.216,2.6876973776539617e-07,2.7972983633265574e-06,9.518680772980952e-07,4.466919407371147e-06
2.22,6.595548454948996e-07,1.9581557648885284e-06,1.3305785625240425e-06,4.385121562889941e-06
2.224,6.508810376428155e-07,1.1450869090081744e-06,1.4585785652436922e-06,3.896330831131664e-06
2.228,3.562565528085861e-07,3.3337913013366636e-07,1.3490433749373217e-06,2.8905965400040984e-06
2.232,1.9009776885988106e-08,-5.211714162081063e-07,1.0914025751229839e-06,1.4138327478268255e-06
2.236,-1.554956711650406e-07,-1.4423257935876933e-06,7.766840288097582e-07,-3.41640345419042e-07
2.24,-1.309780817593729e-07,-2.3983488869791994e-06,4.4076403541495886e-07,-2.096819520087358e-06
2.244,-5.8664342415384956e-08,-3.2884867315605022e-06,6.072838886436024e-08,-3.5685996308234187e-06
2.248,-1.7443799790778658e-07,-3.959818606136724e-06,-3.959597211953357e-07,-4.542887191167833e-06
2.252,-6.464483257487517e-07,-4.257494732098563e-06,-9.163850551820964e-07,-4.923911978743721e-06
2.256,-1.4593596604892468e-06,-4.0922866040069676e-06,-1.4218790155662198e-06,-4.750587004693978e-06
2.26,-2.3968029785513046e-06,-3.4920752311336224e-06,-1.7981187954789705e-06,-4.179082747230315e-06
2.264,-3.132056116051829e-06,-2.6107663044404828e-06,-1.9598986683226373e-06,-3.436676987621799e-06
2.268,-3.369554773877095e-06,-1.6803107796744365e-06,-1.9009126648670382e-06,-2.752608544738084e-06
2.272,-2.9638794556094155e-06,-9.198586999233218e-07,-1.6913153902845558e-06,-2.2833858313439923e-06
2.276,-1.9682926431391755e-06,-4.467403672204658e-07,-1.4270059798953096e-06,-2.0600658431173685e-06
2.28,-6.001102289828034e-07,-2.3337298454971303e-07,-1.1626304188169437e-06,-1.9800742790397393e-06
2.284,8.433702675064552e-07,-1.3451145948151873e-07,-8.773898279593723e-07,-1.853029953501105e-06
2.288,2.0763029081913815e-06,2.449441259693464e-08,-4.987334523879755e-07,-1.4898614217103992e-06
2.292,2.8869161401639554e-06,3.4735335328701763e-07,2.5164317307363376e-08,-7.955618939439681e-07
2.296,3.1677246340897863e-06,8.127142245876129e-07,6.57773706215793e-07,1.8145865368286538e-07
2.3,2.9227620030235883e-06,1.2957255077048452e-06,1.2634400676275398e-06,1.264408630286983e-06
2.304,2.262207708771308e-06,1.650958468999884e-06,1.6711052856414248e-06,2.2218110717151246e-06
2.308,1.3841188147997472e-06,1.8038776193533578e-06,1.7803685678286343e-06,2.8617023325468657e-06
2.312,5.318245118378794e-07,1.7921028418927878e-06,1.6368025062031944e-06,3.1000321039962857e-06
2.316,-6.896964996206095e-08,1.728267152163668e-06,1.4239976274910583e-06,2.9738780025637306e-06
2.32,-2.8272413288753715e-07,1.7103422815021733e-06,1.3603741060118657e-06,2.602659141497615e-06
2.324,-1.163810551997238e-07,1.7446150831946793e-06,1.5556689679344181e-06,2.1280766215103e-06
2.328,2.8146050832125506e-07,1.7321890556696974e-06,1.917816846278653e-06,1.6628354448470887e-06
2.332,6.740329092241068e-07,1.5331636030372173e-06,2.1696870341852753e-06,1.2668416813690046e-06
2.336,8.25535418047256e-07,1.0712669114073127e-06,1.9820224830405083e-06,9.53892787715846e-07
2.34,5.926477283854249e-07,4.0792525311207555e-07,1.1592509033183651e-06,7.11156397739971e-07
2.344,-2.5446180574600913e-08,-2.6888308393894817e-07,-2.2712374560348616e-07,5.130614855079785e-07
2.348,-8.887530247982388e-07,-7.408930619176375e-07,-1.831634223747063e-06,3.278640863767904e-07
2.352,-1.7676500320213578e-06,-8.861241252597893e-07,-3.1698579228323763e-06,1.2298535326825308e-07
2.356,-2.4192418511429863e-06,-7.547335666387165e-07,-3.82767687719065e-06,-1.2122833912768918e-07
2.36,-2.66280631024377e-06,-5.389122919379824e-07,-3.6401520264582615e-06,-3.898618779825425e-07
2.364,-2.4341055077673516e-06,-4.557282463958091e-07,-2.7524544312308574e-06,-6.252846287501618e-07
2.368,-1.8094239269086569e-06,-6.124197590145801e-07,-1.5410251873543066e-06,-7.452794800673247e-07
2.372,-9.899069403769828e-07,-9.387564460145477e-07,-4.4209955069237985e-07,-6.887645958839963e-07
2.376,-2.3941736461706575e-07,-1.231349282882782e-06,2.273885302074461e-07,-4.652810836011947e-07
2.38,2.119501797909808e-07,-1.2853539286870555e-06,3.753475726078e-07,-1.7753897201420084e-07
2.384,2.655970657587351e-07,-1.029751222034443e-06,1.3031241977248306e-07,1.0093970466317392e-08
2.388,9.026222179446764e-09,-5.826644671794789e-07,-2.5018600555002344e-07,-5.2053646516354624e-08
2.392,-3.117335535522138e-07,-1.892163693077726e-07,-5.025490630340221e-07,-4.154722283103456e-07
2.396,-4.0199922300197863e-07,-7.916758648926631e-08,-4.535170586741407e-07,-9.918834657681577e-07
2.4,-6.830379717042552e-08,-3.3431210444265586e-07,-6.099857938592737e-08,-1.5875724372246424e-06
2.404,6.669899558364419e-07,-8.399625591848326e-07,5.984808254359352e-07,-1.9949687901676863e-06
2.408,1.5565632900026123e-06,-1.350178577117606e-06,1.3738507869062654e-06,-2.0935806937563978e-06
2.412,2.2366593680211954e-06,-1.6219741955361833e-06,2.0866961642527444e-06,-1.902532509081525e-06
2.416,2.405828262762566e-06,-1.536321867476289e-06,2.5726916507814365e-06,-1.5544911928053303e-06
2.42,1.980266220095401e-06,-1.1397251891405934e-06,2.7177190198176586e-06,-1.2097669850972077e-06
2.424,1.1378304149035713e-06,-5.897678494508504e-07,2.4890656001491885e-06,-9.633805390946314e-07
2.428,2.2710980298666664e-07,-5.061860983679752e-08,1.9549186780677905e-06,-8.013369533084439e-07
2.432,-4.1362408132003044e-07,3.906734208135932e-07,1.2716493318496655e-06,-6.315827681862012e-07
2.436,-6.206592255337798e-07,7.395192376027974e-07,6.358177202975745e-07,-3.632951690290697e-07
2.44,-4.669476988033794e-07,1.0451835170010761e-06,2.0707686963918511e-07,2.3843036236324663e-08
2.444,-1.9708189446771728e-07,1.3335933543915762e-06,3.0221190031798475e-08,4.658153957728821e-07
2.448,-7.814164625641447e-08,1.5760640939778675e-06,3.261629878458017e-09,8.666487084070022e-07
2.452,-2.579409646712337e-07,1.7136878992194252e-06,-8.185858156956493e-08,1.1777820926258475e-06
2.456,-7.067747893420307e-07,1.7149940109901383e-06,-4.340250937716994e-07,1.4457866163139175e-06
2.46,-1.2589457868574013e-06,1.6170294198251126e-06,-1.140961061472149e-06,1.7883554258803085e-06
2.464,-1.71128760335888e-06,1.5108747381391803e-06,-2.0931663355879477e-06,2.304765813025329e-06
2.468,-1.913526728833317e-06,1.4737415789912945e-06,-3.0046782031109978e-06,2.973130887917771e-06
2.472,-1.8075045692240142e-06,1.495750170914673e-06,-3.535959586475537e-06,3.604153416972183e-06
2.476,-1.4113931825605221e-06,1.4600191300133157e-06,-3.4565508203562955e-06,3.893194899335784e-06
2.48,-7.854351848749586e-07,1.1971495046604572e-06,-2.7634615563884482e-06,3.5516318271343894e-06
2.484,-1.7053962097909405e-08,5.907709737982981e-07,-1.6915446433141428e-06,2.4564517736984528e-06
2.488,7.729218844751401e-07,-3.268580664676866e-07,-6.005209821748328e-07,7.427919869052096e-07
2.492,1.426325116193227e-06,-1.35453776576581e-06,2.0219330940636236e-07,-1.21510072383349e-06
2.496,1.7772959397257595e-06,-2.200456050955195e-06,6.0533171463983e-07,-2.932163574293748e-06
2.5,1.7180830371942502e-06,-2.621292604105737e-06,7.225021478864994e-07,-3.9928298307151695e-06
